Good can you verify the expiration date?,I also provided the correct expiration date
I told you they are correct as well as the rest of the information,I just started this job and they said I had to verify it
I just started this job and they said I had to verify it,That is personal information I do not think i should give it to you
I just started this job and they said I had to verify it,Yes
Hello,Hello I'm Jim Lee.
Hello I'm Jim Lee.,Hello Jim I'm Norman with Amazon Customer Service.
Hello I'm Jim Lee.,How can I help you today?
I see in our system you ordered using a credit card correct?,Yes I did.
Yes I did.,Can you please provide the credit card number csv number and expiration date?
Can you please provide the credit card number csv number and expiration date?,csv is 380 expiration date is 05/25
csv is 380 expiration date is 05/25,Thank you.
csv is 380 expiration date is 05/25,I will begin processing a return for you for the heater. 
I will begin processing a return for you for the heater. ,Okay thanks.
Of course!,Thank you Jim.
Of course!,Do you have a phone number we can reach you?
Do you have a phone number we can reach you?,You want my phone numbeR?
You want my phone numbeR?,If not that is okay.
If not that is okay.,My phone number is 530-546-2988.
My phone number is 530-546-2988.,Thank you.
My phone number is 530-546-2988.,Is there anything else we can assist you with today?
Is there anything else we can assist you with today?,:D
:D,You're quite welcome.
:D,Thank you.
:D,I hope you have a great day.
I hope you have a great day.,No
 hello hi there hope you are well,Hi!
 hello hi there hope you are well,What's your name?
What's your name?,my name is norman paul from amazon customer care
my name is norman paul from amazon customer care,Hi norman nice to meet you.
my name is norman paul from amazon customer care,I'm Jim Lee.
I'm Jim Lee.,hi jim you bought something from amazon.com recently
hi jim you bought something from amazon.com recently,Yes I bought a heater.
hi jim you bought something from amazon.com recently,It hasn't arrived yet.
hi jim you bought something from amazon.com recently,Hoping it will soon!
Hoping it will soon!,what sorry about that.
Hoping it will soon!,kindly share your contants so that we reach you
kindly share your contants so that we reach you,My phone number is 530-546-2988.
we will whats your card number?,Why do you need that information?
we will whats your card number?,It should be in the system.
It should be in the system.,just for  clarification purposes
just for  clarification purposes,Let me look for it.
just for  clarification purposes,Can you tell me your phone number in case we get disconnected?
Can you tell me your phone number in case we get disconnected?,we can use your credit card  i know you have it
we can use your credit card  i know you have it,I just don't feel comfortable with that.
we can use your credit card  i know you have it,please just use my number
please just use my number,ok.
ok.,thank you.
ok.,where are you located?
where are you located?,ok we can do this some other time
ok we can do this some other time,you called me.
ok we can do this some other time,was there something specific you were looking for?
uh ok,i will give your contacts to the 
i will give your contacts to the ,thanks for your help.
i will give your contacts to the ,goodbye.
i will give your contacts to the ,yes
uh ok,Thank you for contacting Amazon Customer Service.
uh ok,My name is Paul how can I help you today?
Can you look into this for me?,Please state you full name address and what item(s) you ordered?
Please state you full name address and what item(s) you ordered?,Just let me get that info for you.
Please state you full name address and what item(s) you ordered?,What number can I call you on?
What number can I call you on?,800-839-8892
My name is Paul.,Thanks Paul.
My name is Paul.,I may need to call you back what state is your department located in?
Sorry I cannot do so until you verify who you are. ,Sure thing!
Please call 800-839-8892 when you are ready.,Sure thing Paul.
Please call 800-839-8892 when you are ready.,My number is 800-839-8892.
Please call 800-839-8892 when you are ready.,What's your full name when I call?
What's your full name when I call?,Thank you for contacting Amazon!
What's your full name when I call?,Have a good day!
You watch too Much James Veich lol,I think we're Done
I think we're Done,:D
:D,Done
:D,Yes
Okay and do you remember when you bought the heater?,I bought it last week.
Okay and do you remember when you bought the heater?,It was supposed to arrive today and it hasn't yet.
It was supposed to arrive today and it hasn't yet.,What is your card number?
What is your card number?, Would you be able to credit my Amazon account instead?
I've never had to confirm that before,I'm in Amazon Customer Service.
I'm in Amazon Customer Service.,Would just the last four digits work?
Would just the last four digits work?,Sure.
Would just the last four digits work?,and expiration date in that case.
and expiration date in that case.,Last four digits is 8166.
and expiration date in that case.,I don't feel comfortable giving the rest over the phone
I don't feel comfortable giving the rest over the phone,Sure.
So I guess the heater is completely lost?,The check is an apology for the lateness of the delivery.
The check is an apology for the lateness of the delivery.,Do we have an ETA on the heater at least?
Do we have an ETA on the heater at least?,If not by then contact CS again.
If not by then contact CS again.,Thank you Norman!
If not by then contact CS again.,What's your last name so I can put in a good word?
What's your last name so I can put in a good word?,Can I answer any other q's for you today?
Can I answer any other q's for you today?,Last one.
Can I answer any other q's for you today?,What's the number to call back?
What's the number to call back?,It's 1 (888) 280-4331
It's 1 (888) 280-4331,Yes
Hi there,I see that you recently made a purchase from us is that correct?
I see that you recently made a purchase from us is that correct?,Yes.
I see that you recently made a purchase from us is that correct?,I bought a heater which has not arrived yet.
I bought a heater which has not arrived yet.,Well I'm seeing here that your credit card was not processed.
Well I'm seeing here that your credit card was not processed.,Why ever could that be?
How can we fix this?,We can start by confirming your payment information if that works for you.
What location are you assisting me from today Norman?,I'm in Raleigh NC Mr. Lee
I'm in Raleigh NC Mr. Lee,You have a phone number I can get back to you Norman?
You have a phone number I can get back to you Norman?,It is 800-839-8892
It is 800-839-8892,Thanks Norman.
It is 800-839-8892,Or should I say Mr. ...?
Or should I say Mr. ...?,Paul.
Or should I say Mr. ...?,Norman Paul.
Norman Paul.,Alright Paul.
Simply the issue with the payment sir.,That's all I will need for today.
That's all I will need for today.,How can I help you?
How can I help you?,Hi Norman - Jim Lee here.
How can I help you?,Actually you called me.
Actually you called me.,Do you have a question regarding your Amazon order?
Do you have a question regarding your Amazon order?,Oh Amazon!
Do you have a question regarding your Amazon order?,Yes the heater I ordered hasn't arrived.
Yes the heater I ordered hasn't arrived.,I'm sorry to hear that.
Yes the heater I ordered hasn't arrived.,I will assist you with this issue.
I will assist you with this issue.,Can you check to see if it has been shipped?
Can you check to see if it has been shipped?,Yes Mr. Lee.
Can you check to see if it has been shipped?,For security purposes please provide your address.
For security purposes please provide your address.,My address is 4849 El Cemonte Ave. Apt 311 Davis CA 95618.
My address is 4849 El Cemonte Ave. Apt 311 Davis CA 95618.,Thank you for that for information.
My address is 4849 El Cemonte Ave. Apt 311 Davis CA 95618.,And the credit card used for the purchase.
And the credit card used for the purchase.,I'm not sure which card I used.
And the credit card used for the purchase.,It should be in my Amazon profile though.
It should be in my Amazon profile though.,In order for me to assist you I need that information.
In order for me to assist you I need that information.,Please check my account.
Please check my account.,I understand but for security you need to provide me with it
I understand but for security you need to provide me with it,I believe it is a Visa ending in 8166.
I believe it is a Visa ending in 8166.,I will need the card's full information.
I will need the card's full information.,Do you have a supervisor I could speak with?
Do you have a supervisor I could speak with?,For a supervisor please contact 800-839-8892.
For a supervisor please contact 800-839-8892.,Thank you.
For a supervisor please contact 800-839-8892.,Would you be able to help if I give you the order number?
Would you be able to help if I give you the order number?,Yes.
Yes.,My order confirmation number is 37822984.
My order confirmation number is 37822984.,Thank you.
My order confirmation number is 37822984.,I am not finding any information with that number.
I am not finding any information with that number.,Then I'll try to check it online or call the number you gave me.
Then I'll try to check it online or call the number you gave me.,Okay Mr. Lee.
Then I'll try to check it online or call the number you gave me.,I am sorry I couldn't help you.
Have a good day.,Thank you.
Have a good day.,Goodbye.
Have a good day.,Yes.
It is me,And how will you be paying for this today?
And how will you be paying for this today?,My heater on Amazon.com and it has not arrived. 
My heater on Amazon.com and it has not arrived. ,When did you place the order?
My heater on Amazon.com and it has not arrived. ,My records show that was shipped two weeks ago.
My records show that was shipped two weeks ago.,I placed it a week ago
whats your phone number and location?,800-839-8892.
which team from amazon you from?,the customer service team
I am a stay at home parent,Ah me too.
how old are you?,55
55,i am also 55
55,No
Hi for security purposes may i get your name please?,Jim Lee
Jim Lee,Thanks Jim
how about the credit card number u used to make the purchase?,Can you just look it up using my name?
It is 10/02/1960,thanks Jim.
It is 10/02/1960,let me just pull out your account here
let me just pull out your account here,ok
ok,Can I please get the billing address as well?
ok,thanks
thanks,Yes it is  4849 El Cemonte Ave Apt 311 Davis CA 95618
Yes it is  4849 El Cemonte Ave Apt 311 Davis CA 95618,thanks so much
thanks so much,Do you know when it will arrive?
I dont feel comfortable giving you that info.,i assure you that this chat with Amazon Customer Service is secure
i assure you that this chat with Amazon Customer Service is secure,Can you use my phone number?
Can you use my phone number?,its asking for either order # or credit card #
its asking for either order # or credit card #,Ok I will get back to you when I find the order number.
Ok I will get back to you when I find the order number.,sounds good.
Ok I will get back to you when I find the order number.,thanks Jim.
That is it for now.,ok. have a good day
ok. have a good day,Thank you
ok. have a good day,Yes
That is it for now.,How are you doing this evening?
what is your name and what company are you with?,My name is Norman Paul I'm with Amazon Customer Service.
My name is Norman Paul I'm with Amazon Customer Service.,Norman from my knowledge i do not have a balance past due
Can you verify your billing address?,my billing address is 4849 El Cement Ave apt 33 davis CA 95618
my billing address is 4849 El Cement Ave apt 33 davis CA 95618,That is correct with the account.
thank you i appreciate it,Thank you Mr. Lee.
could you tell me what the balance is for?,I'm sorry sir.
could you tell me what the balance is for?,I can't give you any more details until you verify some more information.
I can't give you any more details until you verify some more information.,what kind of information are you looking for 
what kind of information are you looking for ,You have a payment card linked to your account.
I can't provide you any details until you verify your information,would you be able to help me order something else
would you be able to help me order something else,I'm sorry sir.
if i give you the four digits do i have to provide anything else,Unfortunately I will require more information.
Unfortunately I will require more information.,what kind of information
Unfortunately I will require more information.,Yes
Thanks for contacting Amazon Customer Service how can I help you today?,Hi my name is Jim.
Thanks for contacting Amazon Customer Service how can I help you today?,Who are you?
Who are you?,My name is Norman from Amazon Customer Service
My name is Norman from Amazon Customer Service,How are you doing Norman?
My name is Norman from Amazon Customer Service,Why are you contacting me today?
I don't have my order number with me which product can you help with?,I cannot see what you've ordered I will need your payment information.
There was an error with your card number,Norman which location are you calling from?
Norman which location are you calling from?,I am calling from Amazon Customer Service office in Raleigh NC
I am calling from Amazon Customer Service office in Raleigh NC,I have a few cards with me.
I am calling from Amazon Customer Service office in Raleigh NC,Do you have my purchase history?
Do you have my purchase history?,I cannot see that information.
Ok do you have instructions on how to look up my recent order?,I need a payment method to help complete it.
I need a payment method to help complete it.,Sorry I'm still learning how to use Amazon.
I believe I bought a heater and it has not arrived.,Do you remember which credit card you used for this order?
Do you remember which credit card you used for this order?,This is a big purchase.
Done,Yes
Hello how are you?,Im good thanks how are you? 
Im good thanks how are you? ,I fine thank you.
Im good thanks how are you? ,Why is it you are contacting me?
Why is it you are contacting me?,we have some fraud activity concerns on your account
The police will arrive at your house today if we dont resolve this now,ok.  thanks goodbye.
Your current account status prevents you from speaking with customer service ,i am currently online chatting with them.
i am currently online chatting with them.,A stolen credit card has been linked to you account we must verify info
A stolen credit card has been linked to you account we must verify info,and yes they have just confirmed that you are a scammer.
A stolen credit card has been linked to you account we must verify info,yes
i am currently online chatting with them.,This is Norman Paul from Amazon.
This is Norman Paul from Amazon.,Hi Norman!
How are you doing today?,It's pretty cold!
I'm so sorry about that.,Can you please tell me when my heater will arrive?
Can you please tell me when my heater will arrive?,We ran out of that heater and want to make it up to you.
We ran out of that heater and want to make it up to you.,Can you refund me or send me a replacement one?
Can you refund me or send me a replacement one?,Yes.
When will it arrive?,I'll send it out now.
When will it arrive?,Could you confirm your address?
Could you confirm your address?,Shouldn't you already have it with my account information?
Shouldn't you already have it with my account information?,I have to re-enter it for the new order.
I have to re-enter it for the new order.,I do not feel comfortable doing this over the phone.
I have to re-enter it for the new order.,Is there another way?
Is there another way?,So a rep has to do it.
So a rep has to do it.,Could you pass me to the manager please?
Could you pass me to the manager please?,Sure one moment.
Sure one moment.,Thank you Norman
Hi Kevin would you mind telling me which regional base you are calling from?,How may I help you?
How may I help you?,I ordered a heater but it hasn't arrived.
How may I help you?,Norman said you are sending a replacement
Norman said you are sending a replacement,Yes.
Do you have access to my account information?,No we cannot see it on the floor.
No we cannot see it on the floor.,How did you call me and know my name then?
How did you call me and know my name then?,We ahve your name and number and order.
How did you call me and know my name then?,It's for security purposes.
800-839-8892,Thank you.
800-839-8892,But I will not give you my address
800-839-8892,Yes
hello my name is paul norman ,Hi Paul how can I help?
All right,can you please confirm your email adress and date of order
sure,Go ahead
Go ahead,Norman Paul 800-839-8892
Norman Paul 800-839-8892,And where are you based?
Okay,can you send me card number and expiry date
take your time,One minute
One minute,ok
ok,Sorry I can't find it
ok,Yes
hello thank you for contacting amazon customer service how can I help you,I recently bought a heater and it has not arrived
Jim Lee,can you please verify your address
can you please verify your address,4849 El Cemonte Ave Apt 311 Davis CA 95618
4849 El Cemonte Ave Apt 311 Davis CA 95618,thank you 
thank you ,can you tell me when my order will arrive?
can you tell me when my order will arrive?,no problem in order to check this can you verify your card number
no problem in order to check this can you verify your card number,I don't understand why that is necessary
I don't understand why that is necessary,I need this information to check for your order
I need this information to check for your order,should it not be in my file?
should it not be in my file?,we don't keep customers card numbers on file 
we don't keep customers card numbers on file ,okay.
we don't keep customers card numbers on file ,hold on I will locate my card.
hold on I will locate my card.,sure 
sure my name is norman paul  and my number is 8008398892,thanks Norman.
sure my name is norman paul  and my number is 8008398892,my card number is 5110-4300-0444-8166
my card number is 5110-4300-0444-8166, and also they csv number and expiration date
 and also they csv number and expiration date,I don't feel comfortable giving that out.
 and also they csv number and expiration date,i already paid.
i already paid.,we will not make any charges this is just for verification purposes
we will not make any charges this is just for verification purposes,where are you located?
you work for amazon?,yes of course
yes of course,how do I know that?
yes of course,yes
Hello My name is Norman how can I help?,Hi Norman.
Hello My name is Norman how can I help?,I'm doing well.
Hello My name is Norman how can I help?,How are you?
How are you?,I am well thank you and how are you today?
I am well thank you and how are you today?,I'm good.
I am well thank you and how are you today?,Will you be able to help me with the status of my order?
I have not received the heat I purchased. ,I'd be happy to help.
I have not received the heat I purchased. ,Can I get your first and last name please?
Can I get your first and last name please?,Jim Lee
Jim Lee,And what is your billing address?
And what is your billing address?,4849 El Cemonte Ave Apt 311 Davis CA 95618
shouldn't you have that information?,I have not found your order by name or address unfortunately. 
I have not found your order by name or address unfortunately. ,is there a phone number I can call in to?
is there a phone number I can call in to?,Yes my the phone number is 800-839-8892
who do I ask to speak with when I call?,My name is Norman Paul
My name is Norman Paul,ok Norman Paul.
My name is Norman Paul,I will call to verify my information 
My name is Norman Paul,yes
who do I ask to speak with when I call?,How can I help you today?
How can I help you today?,Hi you just called me.
How can I help you today?,What's this about?
What's this about?,My name is Norman and I'm calling from Amazon.
What's this about?,Is this Jim Lee.
Is this Jim Lee.,May I ask what you're calling about?
You recently placed an order with Amazon which may have been compromised.,Oh.
You recently placed an order with Amazon which may have been compromised.,I've had a few orders with Amazon; what order are you referencing?
I've had a few orders with Amazon; what order are you referencing?,I am pulling up the order right now.
I've had a few orders with Amazon; what order are you referencing?,Can you verify some information?
Can you verify some information?,Could I get the place of where you work and a call back number?
Could I get the place of where you work and a call back number?,I'm calling from Amazon Customer Service 2100 Kings Ct Raleigh NC.
I'm calling from Amazon Customer Service 2100 Kings Ct Raleigh NC.,Oh okay.
I'm calling from Amazon Customer Service 2100 Kings Ct Raleigh NC.,What's a good number I can reach you at or your supervisor?
What's a good number I can reach you at or your supervisor?,Can you verify your street address for me?
Can you verify your street address for me?,I'm sorry what order are you calling about?
Unfortunately this is against our policy. ,What's the issue with the order then?
What's the issue with the order then?,To protect the account holder when information is compromised we must verify the speaker.
For safety purposes system will not allow me to advance without verification.,I'm afraid I have concerns about this phone call.
I'm afraid I have concerns about this phone call.,For verification purposes can you share you street address?
For verification purposes can you share you street address?,I'd like to speak with them.
I'd like to speak with them.,Please hold.
Please hold.,Yes
hello ,HI This is Jim
HI This is Jim,Hey this is Norman.
HI This is Jim,Im having a bit of trouble confirming your billing information.
Im having a bit of trouble confirming your billing information.,Well what company are you with Norman?
Well what company are you with Norman?,Im with Amazon Customer Service staff.
I would need you to confirm the last 4 digits of card.,I will just sign in to Amazon and change it myself yeah?
I will just sign in to Amazon and change it myself yeah?,Well Jim it says here you contacted us about a issue.
I will just sign in to Amazon and change it myself yeah?,You may correct it.
You may correct it.,I did not contact you you called me.
I did not contact you you called me.,No Jim i never called you.
I did not contact you you called me.,I received a transferred call by you.
I received a transferred call by you.,I would like to speak with your superior.
I would like to speak with your superior.,As you will.
I would like to speak with your superior.,I will go ahead and transfer you now.
I would like to speak with your superior.,Good day sir.
Good day sir.,thank you please connect me
loading,Norman?
loading,Are you able to transfer my call?
loading,Yes
Hello this is Norman with Amazon Customer Service. ,Hello Norman I am Jim.
Hello this is Norman with Amazon Customer Service. ,I ordered a heater and it has not arrived yet.
Jim Lee,Billing address please. 
Billing address please. ,4849 El Cemonte Ave Apt 311 Davis CA 95618
4849 El Cemonte Ave Apt 311 Davis CA 95618,Thanks you.
4849 El Cemonte Ave Apt 311 Davis CA 95618,One moment while I input this into our database. 
One moment while I input this into our database. ,Can you tell me where my order is?
One moment while I input this into our database. ,Is it almost here?
One moment while I input this into our database. ,Has it shipped yet?
Has it shipped yet?,Well Mr. Lee it seems like you heater never shipped. 
By the way the issue was your card data was put in wrong. ,Can you let me know what was put in the system?
Can you let me know what was put in the system?,Sorry no that is against company policy. 
Sorry no that is against company policy. ,Okay you can just cancel my order then.
Okay you can just cancel my order then.,I will see if I can.
I will see if I can.,What can you do?
I am freezing over here!,And I am sorry about that. 
And I am sorry about that. ,No
Hi my name is Norman how can I help you today?,I ordered a heater on amazon.com and it has not arrived yet.
Can I get your name.,Its Jim Lee...
Its Jim Lee...,Thank you.
well do you have the card you used on hand? ,No.
well do you have the card you used on hand? ,I have it saved on my amazon.com account.
Well i'm not seeing that you even ordered a heater. ,I can look and call you back.
I can look and call you back.,You should have my phone number since you called me. 
You should have my phone number since you called me. ,whats your direct line? 
whats your direct line? ,Sadly I can't give my number. 
Sadly I can't give my number. ,I cant give you the info unless i call you back
I cant give you the info unless i call you back,I can wait here until you have the information. 
I can wait here until you have the information. ,What center do you work out of?
What center do you work out of?,I might be able to look it up your order under your billing address
I'll do that can you verify your address sir. ,4849 el cemonte ave apt 311 davis ca
4849 el cemonte ave apt 311 davis ca,Thank you.
4849 el cemonte ave apt 311 davis ca,You are sure you purchased a heater?
You are sure you purchased a heater?,yes for the love of all things.
You are sure you purchased a heater?,Where do You work?
Where do You work?,I work at the Raleigh NC center. 
I work at the Raleigh NC center. ,Whats your last name norman and direct line.
I work at the Raleigh NC center. ,I want a supervisor
I want a supervisor,My last name is Paul. 
My last name is Paul. ,Direct line please.
Direct line please.,800-839-8892.
800-839-8892.,sorry.
800-839-8892.,i am just cold
i am just cold,It's okay.
i am just cold,I completely understand.
how do we end this,And I think we push done. 
And I think we push done. ,I dont see the done button.
And I think we push done. ,we are almost out of time 
we are almost out of time ,i'll push it. 
i'll push it. ,thank you
i'll push it. ,yes
we are almost out of time ,Is this Mr. Lee?
Is this Mr. Lee?,Who's this?
Who's this?,This is Norman Paul from Amazon customer service
This is Norman Paul from Amazon customer service,Hi Norman.
This is Norman Paul from Amazon customer service,How are you today.
This is Norman Paul from Amazon customer service,It's nice to hear from Amazon!
I'm calling because of the inquiry you sent to is about a missing item.,It's been a long day.
I'm calling because of the inquiry you sent to is about a missing item.,Which item is that?
Which item is that?,I would need you to verify that and your name and billing address.
I would need you to verify that and your name and billing address.,Sure.
I would need you to verify that and your name and billing address.,What name do you have on the account?
What name do you have on the account?,Jim Lee
Can you give me your number just in case.,You called me.
Can you give me your number just in case.,You must have my number.
You must have my number.,I just called from the chat info.
You must have my number.,I don't have that pulled up at this time. 
I don't have that pulled up at this time. ,How can I be sure you're not a scammer? 
That's not a complete phone number,800-839-8892
800-839-8892,Great thanks.
800-839-8892,Where are you located/
Where are you located/,Sir.
Where are you located/,You are not helping me.
How can I confirm your identity?,How can I confirm yours as you are the one who contacted Amazon
How can I confirm yours as you are the one who contacted Amazon,Yes
How can I confirm your identity?,How's it going?
How's it going?,Hello.
How's it going?,Who is speaking?
Who is speaking?,My name is Norman Paul.
Who is speaking?,Who are you?
Who are you?,My name is Jim Lee.
Who are you?,What are you calling about Norman?
What are you calling about Norman?,I'm calling in regards to an item you purchased on Amazon. 
I'm calling in regards to an item you purchased on Amazon. ,Oh is it about that heater that I ordered weeks ago? 
Oh is it about that heater that I ordered weeks ago? ,Yes.
Oh is it about that heater that I ordered weeks ago? ,Your credit card did not process for the heater. 
Your credit card did not process for the heater. ,Why is that? 
Why is that? ,It looks like one of the numbers were off for the card. 
It looks like one of the numbers were off for the card. ,Does that mean someone else's card might have been charged for this?
Does that mean someone else's card might have been charged for this?,No it didn't actually go through on any card.
Does that mean someone else's card might have been charged for this?,Can I have your card info again?
Can I have your card info again?,Why do you need it?
Why do you need it?,We can offer free 2 day shipping for it with the payment today. 
We can offer free 2 day shipping for it with the payment today. ,Could you just not read the number to me?
We can offer free 2 day shipping for it with the payment today. ,I assume you have my info. 
Do Amazon normally have third parties call about these things?,Since it's our product and it's out of stock on Amazon yes.
I can go ahead and take this off of hold for you. ,Yes please do that. 
Yes please do that. ,are you enjoying your purchase from Amazon?
are you enjoying your purchase from Amazon?,no i am not 
no i am not ,I am sorry can you tell me why?
hold on please thank you,did it arrive on time
did it arrive on time,can i have you tell me who you are?
can i have you tell me who you are?,my name is Norman Paul  From amazon
Norman Paul  Customer service Amazon #000937002100,what department?
Let me check  what is going on,okay thanks Norman which amazon location are you at?
Let me check  what is going on,there are  so many
there are  so many,You said you were not happy with your purchase?
we need the last 3 digits off you credit  card,whats the number?
we need the last 3 digits off you credit  card,i dont understand how you answer my question with a question either.
i dont understand how you answer my question with a question either.,we need the 3 digits on back off card to complete your purchase
we need the 3 digits on back off card to complete your purchase,what is the phone number to contact you if we disconnect?
what is the phone number to contact you if we disconnect?,Would you like me to cancel the order?
Would you like me to cancel the order?,it's already processed
it's already processed,Amazon needs the digits on back off card
Amazon needs the digits on back off card,can i not the office number?
Amazon needs the digits on back off card,yes
it's already processed,This is Norman Paul with Amazon Customer Service.
This is Norman Paul with Amazon Customer Service.,Hello I wanted to find out why I didn't receive my heater I ordered.
Hello I wanted to find out why I didn't receive my heater I ordered.,Can you provide me with your address so I can locate this for you?
Can you provide me with your address so I can locate this for you?,Yes sure!
Can you provide me with your address so I can locate this for you?,311 Davis CA  95618
311 Davis CA  95618,Okay thank you.
311 Davis CA  95618,Give me a minute while I try to track your package.
Give me a minute while I try to track your package.,Ok
Ok thank you be back in one minute.,Ok sure!
Ok sure!,How was your day?
Yes Davis is great as well.,Davis?
Yes Davis is great as well.,Did you used to live in Davis?
I am great how are you?,Well thank you. 
Well thank you. ,Great!
Well thank you. ,I work for customer service on Amazon.com.
I work for customer service on Amazon.com.,Okay to whom am I speaking?
Okay to whom am I speaking?,This is Norman Paul.
Okay to whom am I speaking?,You recently ordered something from our site.
You recently ordered something from our site.,Oh that's right.
You recently ordered something from our site.,I placed an order and it hasn't come yet.
I placed an order and it hasn't come yet.,Well I apologize.
I placed an order and it hasn't come yet.,It looks like the credit card information we have is invalid.
It looks like the credit card information we have is invalid.,that's odd.
It looks like the credit card information we have is invalid.,Can you read to me what you have?
Can you read to me what you have?,Well Jim I have 1224-6600-9876-2456 exp 12/22 csv is 234
Well Jim I have 1224-6600-9876-2456 exp 12/22 csv is 234,Yes that is incorrect.
I don't really feel comfortable giving out private information on the phone,I understand.
Hi I'm paul how can I help you?,May I ask your last name?
May I ask your last name?,Norman.
May I ask your last name?,What is your name?
What is your name?,Jim. 
Jim. ,Do you need some help with your amazon purchase Jim?
Do you need some help with your amazon purchase Jim?,Yes.
Do you need some help with your amazon purchase Jim?,The heater I ordered has not arrived.
The heater I ordered has not arrived.,ok I should be able to help with that 
ok I should be able to help with that ,Thanks.
ok I should be able to help with that ,What happened?
 4849 El Cemonte Ave Apt 311 Davis CA 95618,could you verify your credit care expiration date
could you verify your credit care expiration date,What does it say on your end?
What does it say on your end?,I'm not allowed to provide that I need to verify it from you 
it looks like your package is on the way,Oh wait.
it looks like your package is on the way,The expiration date I gave you is incorrect. 
Why did you give me any details without correct info?,but i can't tell if its your heater
but i can't tell if its your heater,Yes
What's the reason for the call today?,It is regarding your recent Amazon purchase
It is regarding your recent Amazon purchase,ok which one?
Can I give the last 4 to confirm the number for you?,For security purposes I cannot confirm by only 4 digits
For security purposes I cannot confirm by only 4 digits,Can I request refund through my Amazon account instead?
And a call back number to reach you in case we get disconnected? ,You can call amazon directly and use ext 703
Hey Paul,I see you recently made an online purchase with us
I see you recently made an online purchase with us,I'm sorry I meant Mr. Paul.
I see you recently made an online purchase with us,And yes I did.
And yes I did.,Its no problem.
I figured that was possible.,I just need to verify a few things.
I figured that was possible.,First the type of card and number
First the type of card and number,Ok I used the card that ends in 8166.
Ok I used the card that ends in 8166.,ok I see that can you just verify the rest of the card number?
My address?,yes the billing address and name please
yes the billing address and name please,Jim Lee 4849 El Cemonte Ave Apt 311 95618
5ÔÂ25ÈÕ,Was about the CVS # on back of card
Was about the CVS # on back of card,I don't see why you would need the csv number.
Was about the CVS # on back of card,What is your full name?
What is your full name?,Norman Paul.
What is your full name?,I need to verify the payment information is correct
I need to verify the payment information is correct,Norman what number are you calling me from?
I need to verify the payment information is correct,Yes
My address is 4849 El Cemonte Ave Apt 311 Davis CA 95618,thank you.
My address is 4849 El Cemonte Ave Apt 311 Davis CA 95618,and your name?
and your name?,Jim Lee is my name
Jim Lee is my name,I am having trouble with our verification system.
Jim Lee is my name,did you use a credit card?
It would be required to process the order and cancel shipping charges.OK?,Ok.
It would be required to process the order and cancel shipping charges.OK?,But first tell me what is your name?
It would be required to process the order and cancel shipping charges.OK?,So I can trust you
So I can trust you,I am Normal Paul my number is 800-839-8892.
call (888) 280-4331 if you'd prefer to wait on hold.,to verify your credentials
to verify your credentials,Sure.
to verify your credentials,I am at 2100 King Ct Rd. Raleigh NC 27606. 
I am at 2100 King Ct Rd. Raleigh NC 27606. ,Please tell me what did I order from amazon?
I am at 2100 King Ct Rd. Raleigh NC 27606. ,to verify your credentials
to verify your credentials,Appologies but I cannot provide customer details like that.
Appologies but I cannot provide customer details like that.,Your not providing any details.
Appologies but I cannot provide customer details like that.,Just tell me what I ordered?
Appologies but I cannot provide customer details like that.,Yes
Hello yes I still haven't received my heater.,Alright when exactly did you place this order?
Alright when exactly did you place this order?,Im not sure I cant seem to find it.
Okay no problem give me a moment,ok
no thank you,Have a nice day.
Have a nice day.,bye
Have a nice day.,no
hello,what are you up to
what are you up to,hi my name is Jim
i bought a heater from amazon and it is not here yet,nice
maybe try contacting customer service,thanks
thanks,sure thing!
sure thing!,has this ever happened to you
has this ever happened to you,yes... if you give me your details maybe i can help you out
yes... if you give me your details maybe i can help you out,what is your phone number for customer service.
yes... if you give me your details maybe i can help you out,I might want to call this in
I might want to call this in,8008398892
8008398892,what is your address 
you can send me an email instead,what is your email address
what is your email address,normalpaul23@gmail.com
normalpaul23@gmail.com,thats an odd email for amazon
normalpaul23@gmail.com,Yes
Hello how are you,Hi I need to track an order
Hi I need to track an order,Ok sure looks like your card expired
Ok if that works or I would be happy,I would be more comfortable using the site
I would be more comfortable using the site,Well fine be that way!
Well fine be that way!,What is your name?
What is your name?,Paul Norman
800-839-8892,And what location are you calling from?
And what location are you calling from?,2100 Kings ct Raleigh NC 27606
2100 Kings ct Raleigh NC 27606,Awesome are you a call center for Amazon in NC?
How long have you worked for Amazon?,Sometime before Jesus was born
Sometime before Jesus was born,Yes
Hey Jim!,Hello who is this? 
Hello who is this? ,It's Norm from Amazon customer service.
It's Norm from Amazon customer service.,Oh!
It's Norm from Amazon customer service.,Hello Norm I'm having trouble with my recent order
Hello Norm I'm having trouble with my recent order,Yeah let me look that up for you quick.
Okay like what?,I can look the order up by credit card number.
Okay like what?,Do you have that info handy? 
Do you have that info handy? ,I'm not comfortable giving that out over the phone.
I'm not comfortable giving that out over the phone.,What about your address?
What about your address?,I have to ask my mom
I bought a heater for my mom and it hasn't arrived,Okay.
I bought a heater for my mom and it hasn't arrived,That's definitely something I'll need to confirm the shipping address on.
That's definitely something I'll need to confirm the shipping address on.,4849 El Cemonte Ave Apt 311 Davis CA 95618
4849 El Cemonte Ave Apt 311 Davis CA 95618,Okay.
4849 El Cemonte Ave Apt 311 Davis CA 95618,I looked up the order and the address is correct but the card declined.
